idx,label
v_PlayingFlute_g18_c02,PlayingFlute
v_HeadMassage_g20_c01,HeadMassage
v_LongJump_g15_c03,LongJump
v_Haircut_g09_c04,Haircut
v_BoxingPunchingBag_g23_c01,BoxingPunchingBag
v_Kayaking_g11_c05,Kayaking
v_TaiChi_g22_c02,TaiChi
v_JumpRope_g11_c04,JumpRope
v_SoccerJuggling_g16_c02,SoccerJuggling
v_HandStandPushups_g19_c04,HandStandPushups
v_GolfSwing_g21_c01,GolfSwing
v_FrontCrawl_g19_c03,FrontCrawl
v_ThrowDiscus_g18_c02,ThrowDiscus
v_CleanAndJerk_g13_c03,CleanAndJerk
v_Mixing_g24_c04,Mixing
v_GolfSwing_g23_c06,GolfSwing
v_CleanAndJerk_g17_c03,CleanAndJerk
v_HighJump_g11_c01,HighJump
v_HulaHoop_g20_c06,HulaHoop
v_MilitaryParade_g14_c02,MilitaryParade
v_JumpingJack_g10_c05,JumpingJack
v_ShavingBeard_g22_c05,ShavingBeard
v_PlayingDhol_g12_c03,PlayingDhol
v_ParallelBars_g24_c04,ParallelBars
v_RockClimbingIndoor_g10_c01,RockClimbingIndoor
v_PlayingDaf_g09_c02,PlayingDaf
v_TennisSwing_g21_c02,TennisSwing
v_Skijet_g11_c04,Skijet
v_PlayingGuitar_g21_c03,PlayingGuitar
v_MilitaryParade_g12_c04,MilitaryParade
v_HorseRiding_g15_c05,HorseRiding
v_PullUps_g11_c02,PullUps
v_HandstandWalking_g19_c04,HandstandWalking
v_LongJump_g09_c06,LongJump
v_Bowling_g21_c03,Bowling
v_Archery_g25_c03,Archery
v_ShavingBeard_g08_c04,ShavingBeard
v_SoccerPenalty_g15_c05,SoccerPenalty
v_Skijet_g23_c03,Skijet
v_HorseRace_g25_c04,HorseRace
v_WalkingWithDog_g18_c01,WalkingWithDog
v_WalkingWithDog_g10_c03,WalkingWithDog
v_HorseRiding_g10_c05,HorseRiding
v_BodyWeightSquats_g17_c03,BodyWeightSquats
v_GolfSwing_g19_c06,GolfSwing
v_TableTennisShot_g13_c04,TableTennisShot
v_ApplyLipstick_g22_c04,ApplyLipstick
v_JumpRope_g10_c04,JumpRope
v_JumpRope_g20_c05,JumpRope
v_PlayingCello_g18_c07,PlayingCello
v_IceDancing_g22_c05,IceDancing
v_PlayingDhol_g20_c02,PlayingDhol
v_HammerThrow_g25_c01,HammerThrow
v_SoccerJuggling_g24_c05,SoccerJuggling
v_FrontCrawl_g09_c04,FrontCrawl
v_Nunchucks_g21_c05,Nunchucks
v_StillRings_g09_c02,StillRings
v_BandMarching_g09_c03,BandMarching
v_PlayingCello_g09_c02,PlayingCello
v_WallPushups_g17_c01,WallPushups
v_SkateBoarding_g19_c04,SkateBoarding
v_HorseRiding_g17_c02,HorseRiding
v_ShavingBeard_g15_c04,ShavingBeard
v_JumpRope_g18_c04,JumpRope
v_BodyWeightSquats_g21_c02,BodyWeightSquats
v_HorseRiding_g21_c03,HorseRiding
v_Nunchucks_g13_c02,Nunchucks
v_JugglingBalls_g20_c02,JugglingBalls
v_RopeClimbing_g23_c02,RopeClimbing
v_SkateBoarding_g20_c02,SkateBoarding
v_SoccerJuggling_g14_c01,SoccerJuggling
v_ThrowDiscus_g25_c04,ThrowDiscus
v_JumpingJack_g08_c03,JumpingJack
v_TaiChi_g10_c03,TaiChi
v_FrisbeeCatch_g08_c04,FrisbeeCatch
v_RopeClimbing_g23_c01,RopeClimbing
v_Diving_g24_c04,Diving
v_Shotput_g21_c03,Shotput
v_PlayingFlute_g22_c02,PlayingFlute
v_RopeClimbing_g16_c02,RopeClimbing
v_BoxingSpeedBag_g18_c03,BoxingSpeedBag
v_SoccerPenalty_g14_c01,SoccerPenalty
v_Rafting_g08_c06,Rafting
v_Archery_g11_c06,Archery
v_PlayingCello_g20_c07,PlayingCello
v_Surfing_g14_c01,Surfing
v_Billiards_g15_c03,Billiards
v_PlayingGuitar_g25_c06,PlayingGuitar
v_RockClimbingIndoor_g18_c04,RockClimbingIndoor
v_ThrowDiscus_g08_c02,ThrowDiscus
v_PlayingDaf_g18_c07,PlayingDaf
v_BaseballPitch_g24_c07,BaseballPitch
v_CleanAndJerk_g19_c02,CleanAndJerk
v_Lunges_g15_c02,Lunges
v_BoxingSpeedBag_g08_c02,BoxingSpeedBag
v_HorseRiding_g14_c04,HorseRiding
v_BlowDryHair_g18_c01,BlowDryHair
v_Haircut_g22_c07,Haircut
v_PoleVault_g21_c07,PoleVault
v_PlayingPiano_g25_c04,PlayingPiano
v_Mixing_g12_c05,Mixing
v_BalanceBeam_g16_c04,BalanceBeam
v_WalkingWithDog_g08_c01,WalkingWithDog
v_Mixing_g10_c02,Mixing
v_Fencing_g20_c01,Fencing
v_WritingOnBoard_g22_c01,WritingOnBoard
v_FieldHockeyPenalty_g15_c06,FieldHockeyPenalty
v_PlayingGuitar_g20_c07,PlayingGuitar
v_IceDancing_g17_c03,IceDancing
v_SkateBoarding_g20_c05,SkateBoarding
v_HandStandPushups_g24_c03,HandStandPushups
v_BrushingTeeth_g15_c03,BrushingTeeth
v_Skijet_g13_c01,Skijet
v_CliffDiving_g18_c03,CliffDiving
v_HorseRace_g20_c01,HorseRace
v_Diving_g22_c06,Diving
v_BabyCrawling_g16_c06,BabyCrawling
v_Haircut_g25_c03,Haircut
v_HorseRiding_g25_c06,HorseRiding
v_BandMarching_g15_c03,BandMarching
v_BaseballPitch_g23_c01,BaseballPitch
v_Billiards_g14_c05,Billiards
v_HeadMassage_g11_c02,HeadMassage
v_PlayingDaf_g25_c07,PlayingDaf
v_BasketballDunk_g21_c03,BasketballDunk
v_WritingOnBoard_g18_c05,WritingOnBoard
v_BabyCrawling_g13_c06,BabyCrawling
v_Skiing_g20_c02,Skiing
v_BlowingCandles_g21_c04,BlowingCandles
v_HulaHoop_g23_c05,HulaHoop
v_Rafting_g14_c02,Rafting
v_JumpRope_g16_c05,JumpRope
v_Typing_g17_c04,Typing
v_PlayingCello_g11_c06,PlayingCello
v_ParallelBars_g09_c04,ParallelBars
v_ShavingBeard_g24_c06,ShavingBeard
v_HammerThrow_g23_c04,HammerThrow
v_ParallelBars_g11_c02,ParallelBars
v_VolleyballSpiking_g11_c04,VolleyballSpiking
v_JavelinThrow_g09_c03,JavelinThrow
v_BasketballDunk_g16_c02,BasketballDunk
v_FrontCrawl_g09_c02,FrontCrawl
v_SkateBoarding_g10_c01,SkateBoarding
v_CricketShot_g09_c03,CricketShot
v_RockClimbingIndoor_g19_c04,RockClimbingIndoor
v_BodyWeightSquats_g10_c05,BodyWeightSquats
v_BalanceBeam_g22_c01,BalanceBeam
v_PoleVault_g15_c02,PoleVault
v_BalanceBeam_g21_c03,BalanceBeam
v_YoYo_g12_c02,YoYo
v_CliffDiving_g22_c01,CliffDiving
v_Skiing_g10_c02,Skiing
v_Fencing_g25_c02,Fencing
v_PullUps_g11_c01,PullUps
v_PlayingCello_g08_c04,PlayingCello
v_PlayingViolin_g15_c01,PlayingViolin
v_BandMarching_g10_c01,BandMarching
v_WallPushups_g17_c07,WallPushups
v_RopeClimbing_g24_c02,RopeClimbing
v_JumpingJack_g18_c01,JumpingJack
v_HandstandWalking_g11_c04,HandstandWalking
v_SoccerPenalty_g08_c03,SoccerPenalty
v_HandstandWalking_g16_c02,HandstandWalking
v_Typing_g14_c03,Typing
v_ThrowDiscus_g25_c05,ThrowDiscus
v_PushUps_g23_c01,PushUps
v_PlayingViolin_g19_c03,PlayingViolin
v_LongJump_g23_c04,LongJump
v_PlayingDhol_g12_c02,PlayingDhol
v_ApplyEyeMakeup_g25_c03,ApplyEyeMakeup
v_SkyDiving_g09_c01,SkyDiving
v_PlayingSitar_g21_c01,PlayingSitar
v_BabyCrawling_g14_c03,BabyCrawling
v_PlayingViolin_g17_c03,PlayingViolin
v_Rafting_g09_c01,Rafting
v_HammerThrow_g10_c01,HammerThrow
v_Biking_g14_c04,Biking
v_PushUps_g09_c04,PushUps
v_SkateBoarding_g24_c01,SkateBoarding
v_TrampolineJumping_g22_c03,TrampolineJumping
v_ParallelBars_g25_c02,ParallelBars
v_PullUps_g24_c03,PullUps
v_Punch_g24_c07,Punch
v_Biking_g20_c06,Biking
v_HandStandPushups_g12_c07,HandStandPushups
v_Diving_g24_c01,Diving
v_PlayingTabla_g10_c04,PlayingTabla
v_HighJump_g13_c01,HighJump
v_Diving_g18_c03,Diving
v_CricketShot_g15_c05,CricketShot
v_BlowingCandles_g16_c03,BlowingCandles
v_TrampolineJumping_g13_c04,TrampolineJumping
v_MoppingFloor_g23_c01,MoppingFloor
v_PizzaTossing_g25_c04,PizzaTossing
v_JumpingJack_g13_c04,JumpingJack
v_HighJump_g24_c03,HighJump
v_Kayaking_g19_c04,Kayaking
v_BlowDryHair_g23_c01,BlowDryHair
v_Rowing_g17_c04,Rowing
v_JumpingJack_g24_c02,JumpingJack
v_HorseRace_g22_c02,HorseRace
v_SoccerJuggling_g17_c01,SoccerJuggling
v_TaiChi_g08_c03,TaiChi
v_JumpRope_g13_c05,JumpRope
v_HorseRiding_g25_c05,HorseRiding
v_IceDancing_g24_c05,IceDancing
v_ShavingBeard_g13_c04,ShavingBeard
v_Skijet_g17_c04,Skijet
v_Drumming_g22_c03,Drumming
v_SalsaSpin_g18_c03,SalsaSpin
v_Typing_g20_c05,Typing
v_RockClimbingIndoor_g13_c04,RockClimbingIndoor
v_Surfing_g10_c04,Surfing
v_SalsaSpin_g08_c03,SalsaSpin
v_MoppingFloor_g14_c01,MoppingFloor
v_TennisSwing_g21_c06,TennisSwing
v_SkateBoarding_g19_c03,SkateBoarding
v_CricketBowling_g20_c04,CricketBowling
v_Shotput_g11_c02,Shotput
v_CleanAndJerk_g20_c03,CleanAndJerk
v_HulaHoop_g13_c05,HulaHoop
v_BasketballDunk_g16_c01,BasketballDunk
v_SkateBoarding_g19_c02,SkateBoarding
v_TableTennisShot_g17_c03,TableTennisShot
v_FloorGymnastics_g25_c05,FloorGymnastics
v_HandstandWalking_g09_c02,HandstandWalking
v_RockClimbingIndoor_g08_c06,RockClimbingIndoor
v_BoxingSpeedBag_g22_c02,BoxingSpeedBag
v_ApplyEyeMakeup_g24_c04,ApplyEyeMakeup
v_Diving_g09_c03,Diving
v_HorseRiding_g17_c04,HorseRiding
v_PommelHorse_g13_c01,PommelHorse
v_StillRings_g09_c03,StillRings
v_PlayingTabla_g14_c01,PlayingTabla
v_Haircut_g10_c02,Haircut
v_Punch_g23_c07,Punch
v_Shotput_g08_c05,Shotput
v_BlowDryHair_g08_c03,BlowDryHair
v_Skijet_g19_c03,Skijet
v_HorseRiding_g19_c06,HorseRiding
v_Basketball_g22_c03,Basketball
v_BalanceBeam_g12_c01,BalanceBeam
v_Diving_g08_c06,Diving
v_Haircut_g24_c06,Haircut
v_HeadMassage_g12_c02,HeadMassage
v_Mixing_g08_c03,Mixing
v_HighJump_g25_c05,HighJump
v_Bowling_g22_c03,Bowling
v_PizzaTossing_g23_c06,PizzaTossing
v_TableTennisShot_g09_c05,TableTennisShot
v_Kayaking_g14_c03,Kayaking
v_BodyWeightSquats_g14_c02,BodyWeightSquats
v_FieldHockeyPenalty_g23_c03,FieldHockeyPenalty
v_Skijet_g11_c03,Skijet
v_Swing_g13_c03,Swing
v_HandStandPushups_g12_c03,HandStandPushups
v_Rowing_g25_c02,Rowing
v_Rowing_g24_c01,Rowing
v_SkateBoarding_g20_c04,SkateBoarding
v_Nunchucks_g13_c01,Nunchucks
v_RockClimbingIndoor_g23_c01,RockClimbingIndoor
v_HammerThrow_g19_c04,HammerThrow
v_Kayaking_g22_c04,Kayaking
v_Lunges_g23_c02,Lunges
v_ApplyEyeMakeup_g09_c02,ApplyEyeMakeup
v_Typing_g20_c06,Typing
v_PullUps_g18_c02,PullUps
v_Lunges_g13_c04,Lunges
v_FloorGymnastics_g19_c01,FloorGymnastics
v_PlayingSitar_g18_c01,PlayingSitar
v_Rafting_g10_c02,Rafting
v_GolfSwing_g21_c06,GolfSwing
v_CliffDiving_g20_c06,CliffDiving
v_VolleyballSpiking_g09_c03,VolleyballSpiking
v_LongJump_g13_c05,LongJump
v_PommelHorse_g21_c04,PommelHorse
v_Nunchucks_g25_c04,Nunchucks
v_Punch_g09_c01,Punch
v_MilitaryParade_g22_c04,MilitaryParade
v_Surfing_g17_c02,Surfing
v_Lunges_g11_c06,Lunges
v_CliffDiving_g12_c07,CliffDiving
v_Mixing_g18_c02,Mixing
v_ParallelBars_g22_c02,ParallelBars
v_Billiards_g18_c03,Billiards
v_RopeClimbing_g08_c04,RopeClimbing
v_PlayingGuitar_g10_c01,PlayingGuitar
v_Haircut_g19_c03,Haircut
v_TrampolineJumping_g08_c03,TrampolineJumping
v_TableTennisShot_g23_c02,TableTennisShot
v_ApplyEyeMakeup_g12_c06,ApplyEyeMakeup
v_RopeClimbing_g25_c02,RopeClimbing
v_Basketball_g17_c02,Basketball
v_IceDancing_g12_c06,IceDancing
v_GolfSwing_g17_c03,GolfSwing
v_PlayingTabla_g18_c04,PlayingTabla
v_BrushingTeeth_g19_c03,BrushingTeeth
v_Swing_g14_c03,Swing
v_Rowing_g08_c02,Rowing
v_Mixing_g17_c02,Mixing
v_PlayingDaf_g14_c06,PlayingDaf
v_RopeClimbing_g19_c04,RopeClimbing
v_BreastStroke_g10_c04,BreastStroke
v_BaseballPitch_g17_c02,BaseballPitch
v_JugglingBalls_g09_c03,JugglingBalls
v_FrisbeeCatch_g16_c06,FrisbeeCatch
v_JavelinThrow_g13_c01,JavelinThrow
v_BrushingTeeth_g18_c05,BrushingTeeth
v_BalanceBeam_g23_c05,BalanceBeam
v_PizzaTossing_g08_c02,PizzaTossing
v_YoYo_g17_c06,YoYo
v_PommelHorse_g13_c02,PommelHorse
v_Surfing_g25_c03,Surfing
v_PlayingDhol_g10_c06,PlayingDhol
v_JumpRope_g19_c01,JumpRope
v_Billiards_g16_c04,Billiards
v_JumpRope_g17_c04,JumpRope
v_ParallelBars_g14_c03,ParallelBars
v_PommelHorse_g09_c01,PommelHorse
v_GolfSwing_g25_c01,GolfSwing
v_BalanceBeam_g08_c04,BalanceBeam
v_HandstandWalking_g24_c06,HandstandWalking
v_HeadMassage_g20_c02,HeadMassage
v_MilitaryParade_g09_c05,MilitaryParade
v_PlayingDaf_g25_c02,PlayingDaf
v_Shotput_g23_c03,Shotput
v_Hammering_g08_c02,Hammering
v_HandstandWalking_g23_c02,HandstandWalking
v_Skiing_g21_c01,Skiing
v_BaseballPitch_g18_c03,BaseballPitch
v_PlayingTabla_g09_c01,PlayingTabla
v_BreastStroke_g09_c03,BreastStroke
v_Drumming_g22_c04,Drumming
v_WritingOnBoard_g21_c06,WritingOnBoard
v_HulaHoop_g10_c02,HulaHoop
v_Punch_g17_c01,Punch
v_PizzaTossing_g12_c02,PizzaTossing
v_FrisbeeCatch_g19_c03,FrisbeeCatch
v_BalanceBeam_g13_c03,BalanceBeam
v_Punch_g18_c04,Punch
v_FrisbeeCatch_g11_c03,FrisbeeCatch
v_Fencing_g14_c04,Fencing
v_HorseRace_g14_c01,HorseRace
v_Drumming_g11_c03,Drumming
v_WallPushups_g18_c01,WallPushups
v_PlayingDhol_g17_c03,PlayingDhol
v_BoxingSpeedBag_g11_c01,BoxingSpeedBag
v_HulaHoop_g14_c05,HulaHoop
v_HammerThrow_g19_c02,HammerThrow
v_PlayingFlute_g09_c07,PlayingFlute
v_BaseballPitch_g22_c02,BaseballPitch
v_PlayingGuitar_g11_c01,PlayingGuitar
v_MilitaryParade_g19_c02,MilitaryParade
v_Basketball_g09_c02,Basketball
v_CliffDiving_g21_c02,CliffDiving
v_RockClimbingIndoor_g22_c06,RockClimbingIndoor
v_Diving_g10_c05,Diving
v_UnevenBars_g20_c02,UnevenBars
v_PlayingGuitar_g21_c06,PlayingGuitar
v_BaseballPitch_g10_c04,BaseballPitch
v_Typing_g12_c05,Typing
v_Diving_g13_c01,Diving
v_BlowDryHair_g15_c02,BlowDryHair
v_WritingOnBoard_g17_c04,WritingOnBoard
v_ApplyLipstick_g21_c01,ApplyLipstick
v_WalkingWithDog_g14_c03,WalkingWithDog
v_RockClimbingIndoor_g16_c05,RockClimbingIndoor
v_UnevenBars_g16_c05,UnevenBars
v_Rowing_g24_c02,Rowing
v_Fencing_g11_c03,Fencing
v_JavelinThrow_g15_c03,JavelinThrow
v_CricketBowling_g13_c04,CricketBowling
v_PizzaTossing_g17_c04,PizzaTossing
v_ApplyEyeMakeup_g18_c03,ApplyEyeMakeup
v_Basketball_g16_c03,Basketball
v_JumpRope_g11_c07,JumpRope
v_WallPushups_g23_c04,WallPushups
v_Bowling_g19_c05,Bowling
v_BasketballDunk_g17_c05,BasketballDunk
v_HulaHoop_g20_c02,HulaHoop
v_SoccerPenalty_g09_c02,SoccerPenalty
v_Surfing_g12_c04,Surfing
v_JavelinThrow_g22_c04,JavelinThrow
v_Hammering_g19_c02,Hammering
v_PlayingCello_g25_c01,PlayingCello
v_HammerThrow_g20_c04,HammerThrow
v_Kayaking_g08_c02,Kayaking
v_JumpingJack_g15_c04,JumpingJack
v_Drumming_g13_c03,Drumming
v_WritingOnBoard_g22_c03,WritingOnBoard
v_BoxingSpeedBag_g23_c05,BoxingSpeedBag
v_BrushingTeeth_g18_c07,BrushingTeeth
v_YoYo_g18_c03,YoYo
v_CricketBowling_g23_c02,CricketBowling
v_BoxingSpeedBag_g13_c03,BoxingSpeedBag
v_Lunges_g09_c01,Lunges
v_VolleyballSpiking_g09_c06,VolleyballSpiking
v_ApplyLipstick_g14_c03,ApplyLipstick
v_TennisSwing_g16_c02,TennisSwing
v_Lunges_g18_c05,Lunges
v_TrampolineJumping_g24_c03,TrampolineJumping
v_Rowing_g13_c02,Rowing
v_Drumming_g19_c01,Drumming
v_Kayaking_g17_c05,Kayaking
v_PlayingGuitar_g22_c05,PlayingGuitar
v_HorseRiding_g18_c03,HorseRiding
v_Billiards_g15_c01,Billiards
v_PlayingDaf_g23_c02,PlayingDaf
v_CricketBowling_g18_c03,CricketBowling
v_WallPushups_g16_c05,WallPushups
v_Surfing_g13_c05,Surfing
v_HandStandPushups_g10_c04,HandStandPushups
v_ThrowDiscus_g23_c05,ThrowDiscus
v_BlowDryHair_g09_c03,BlowDryHair
v_BoxingPunchingBag_g21_c06,BoxingPunchingBag
v_WalkingWithDog_g21_c04,WalkingWithDog
v_Shotput_g16_c03,Shotput
v_ApplyLipstick_g19_c04,ApplyLipstick
v_Billiards_g25_c05,Billiards
v_MoppingFloor_g09_c03,MoppingFloor
v_Shotput_g13_c01,Shotput
v_Lunges_g11_c01,Lunges
v_CricketBowling_g13_c05,CricketBowling
v_PoleVault_g19_c06,PoleVault
v_JugglingBalls_g09_c05,JugglingBalls
v_HorseRace_g20_c03,HorseRace
v_Mixing_g19_c02,Mixing
v_Hammering_g21_c03,Hammering
v_JavelinThrow_g11_c04,JavelinThrow
v_MoppingFloor_g10_c02,MoppingFloor
v_TaiChi_g14_c04,TaiChi
v_PushUps_g23_c04,PushUps
v_BlowingCandles_g22_c02,BlowingCandles
v_BaseballPitch_g21_c04,BaseballPitch
v_HorseRiding_g23_c01,HorseRiding
v_CleanAndJerk_g14_c05,CleanAndJerk
v_PullUps_g08_c04,PullUps
v_HorseRace_g08_c05,HorseRace
v_Billiards_g13_c01,Billiards
v_Billiards_g14_c03,Billiards
v_FrontCrawl_g21_c03,FrontCrawl
v_BlowingCandles_g14_c03,BlowingCandles
v_Surfing_g19_c03,Surfing
v_BenchPress_g17_c04,BenchPress
v_Drumming_g18_c02,Drumming
v_TennisSwing_g21_c05,TennisSwing
v_SumoWrestling_g21_c04,SumoWrestling
v_SkyDiving_g08_c02,SkyDiving
v_BasketballDunk_g15_c07,BasketballDunk
v_BenchPress_g18_c02,BenchPress
v_Mixing_g17_c01,Mixing
v_Biking_g10_c04,Biking
v_TrampolineJumping_g20_c05,TrampolineJumping
v_BenchPress_g21_c04,BenchPress
v_HandStandPushups_g23_c03,HandStandPushups
v_LongJump_g17_c01,LongJump
v_GolfSwing_g16_c04,GolfSwing
v_Drumming_g11_c07,Drumming
v_SoccerJuggling_g22_c03,SoccerJuggling
v_VolleyballSpiking_g13_c05,VolleyballSpiking
v_Rafting_g18_c04,Rafting
v_Kayaking_g18_c03,Kayaking
v_ShavingBeard_g25_c04,ShavingBeard
v_JugglingBalls_g08_c04,JugglingBalls
v_PlayingViolin_g21_c02,PlayingViolin
v_ApplyEyeMakeup_g14_c02,ApplyEyeMakeup
v_PlayingSitar_g17_c06,PlayingSitar
v_Fencing_g23_c03,Fencing
v_BenchPress_g22_c02,BenchPress
v_PommelHorse_g17_c05,PommelHorse
v_HandStandPushups_g12_c04,HandStandPushups
v_SkyDiving_g25_c02,SkyDiving
v_SoccerJuggling_g19_c04,SoccerJuggling
v_PullUps_g19_c03,PullUps
v_FieldHockeyPenalty_g11_c02,FieldHockeyPenalty
v_HorseRace_g12_c04,HorseRace
v_Bowling_g22_c01,Bowling
v_Archery_g18_c02,Archery
v_TrampolineJumping_g15_c03,TrampolineJumping
v_BasketballDunk_g17_c01,BasketballDunk
v_BoxingPunchingBag_g16_c03,BoxingPunchingBag
v_UnevenBars_g12_c02,UnevenBars
v_SalsaSpin_g10_c01,SalsaSpin
v_BlowDryHair_g15_c05,BlowDryHair
v_HulaHoop_g15_c04,HulaHoop
v_SkateBoarding_g12_c04,SkateBoarding
v_JumpRope_g17_c03,JumpRope
v_FrontCrawl_g14_c05,FrontCrawl
v_YoYo_g23_c06,YoYo
v_CricketShot_g20_c04,CricketShot
v_ShavingBeard_g09_c05,ShavingBeard
v_ThrowDiscus_g19_c02,ThrowDiscus
v_GolfSwing_g17_c05,GolfSwing
v_GolfSwing_g21_c02,GolfSwing
v_HulaHoop_g12_c02,HulaHoop
v_BreastStroke_g14_c02,BreastStroke
v_PlayingCello_g16_c04,PlayingCello
v_PommelHorse_g22_c04,PommelHorse
v_Biking_g09_c03,Biking
v_BoxingPunchingBag_g17_c04,BoxingPunchingBag
v_BenchPress_g10_c01,BenchPress
v_Skiing_g09_c02,Skiing
v_Punch_g15_c04,Punch
v_Rafting_g20_c04,Rafting
v_PlayingDhol_g18_c06,PlayingDhol
v_RockClimbingIndoor_g25_c07,RockClimbingIndoor
v_BoxingPunchingBag_g14_c01,BoxingPunchingBag
v_Bowling_g24_c04,Bowling
v_GolfSwing_g18_c01,GolfSwing
v_PullUps_g22_c02,PullUps
v_Skijet_g10_c04,Skijet
v_HorseRiding_g14_c07,HorseRiding
v_Skijet_g09_c03,Skijet
v_CricketBowling_g17_c05,CricketBowling
v_TrampolineJumping_g10_c06,TrampolineJumping
v_HandStandPushups_g13_c05,HandStandPushups
v_SoccerJuggling_g19_c01,SoccerJuggling
v_JumpRope_g17_c02,JumpRope
v_HorseRace_g18_c04,HorseRace
v_Swing_g23_c01,Swing
v_Billiards_g20_c03,Billiards
v_ParallelBars_g23_c02,ParallelBars
v_BandMarching_g16_c02,BandMarching
v_Billiards_g11_c06,Billiards
v_HeadMassage_g23_c06,HeadMassage
v_BenchPress_g22_c06,BenchPress
v_Billiards_g21_c02,Billiards
v_ApplyLipstick_g12_c01,ApplyLipstick
v_HandstandWalking_g15_c01,HandstandWalking
v_HighJump_g09_c03,HighJump
v_VolleyballSpiking_g08_c01,VolleyballSpiking
v_BabyCrawling_g18_c06,BabyCrawling
v_PlayingCello_g13_c02,PlayingCello
v_Biking_g20_c03,Biking
v_HeadMassage_g12_c03,HeadMassage
v_HulaHoop_g09_c04,HulaHoop
v_CleanAndJerk_g19_c01,CleanAndJerk
v_ShavingBeard_g17_c03,ShavingBeard
v_TableTennisShot_g16_c03,TableTennisShot
v_Rowing_g12_c07,Rowing
v_PlayingPiano_g18_c01,PlayingPiano
v_PommelHorse_g11_c02,PommelHorse
v_Mixing_g12_c01,Mixing
v_Hammering_g13_c01,Hammering
v_TrampolineJumping_g11_c01,TrampolineJumping
v_HammerThrow_g23_c07,HammerThrow
v_Rafting_g19_c02,Rafting
v_TennisSwing_g13_c02,TennisSwing
v_JugglingBalls_g08_c01,JugglingBalls
v_Fencing_g25_c03,Fencing
v_UnevenBars_g10_c01,UnevenBars
v_Skijet_g20_c02,Skijet
v_CliffDiving_g24_c02,CliffDiving
v_CliffDiving_g16_c04,CliffDiving
v_ThrowDiscus_g08_c01,ThrowDiscus
v_Billiards_g15_c07,Billiards
v_SoccerJuggling_g20_c03,SoccerJuggling
v_BodyWeightSquats_g17_c04,BodyWeightSquats
v_BlowingCandles_g09_c03,BlowingCandles
v_WallPushups_g17_c05,WallPushups
v_HorseRiding_g09_c03,HorseRiding
v_BenchPress_g20_c02,BenchPress
v_HorseRace_g23_c02,HorseRace
v_MilitaryParade_g17_c01,MilitaryParade
v_PlayingFlute_g24_c04,PlayingFlute
v_BreastStroke_g24_c03,BreastStroke
v_BabyCrawling_g14_c02,BabyCrawling
v_SoccerPenalty_g09_c03,SoccerPenalty
v_Nunchucks_g18_c04,Nunchucks
v_ApplyEyeMakeup_g09_c05,ApplyEyeMakeup
v_TennisSwing_g19_c05,TennisSwing
v_TrampolineJumping_g11_c03,TrampolineJumping
v_Fencing_g11_c02,Fencing
v_PlayingPiano_g20_c01,PlayingPiano
v_WritingOnBoard_g23_c05,WritingOnBoard
v_Haircut_g24_c02,Haircut
v_WritingOnBoard_g20_c02,WritingOnBoard
v_LongJump_g23_c01,LongJump
v_BoxingSpeedBag_g21_c03,BoxingSpeedBag
v_Surfing_g18_c04,Surfing
v_FrisbeeCatch_g17_c02,FrisbeeCatch
v_SumoWrestling_g13_c05,SumoWrestling
v_JavelinThrow_g20_c02,JavelinThrow
v_ApplyEyeMakeup_g17_c03,ApplyEyeMakeup
v_ShavingBeard_g22_c04,ShavingBeard
v_Drumming_g20_c01,Drumming
v_RopeClimbing_g20_c01,RopeClimbing
v_Knitting_g25_c07,Knitting
v_BreastStroke_g23_c02,BreastStroke
v_PlayingCello_g18_c04,PlayingCello
v_JugglingBalls_g14_c01,JugglingBalls
v_ThrowDiscus_g21_c05,ThrowDiscus
v_BrushingTeeth_g16_c01,BrushingTeeth
v_Archery_g09_c01,Archery
v_UnevenBars_g23_c02,UnevenBars
v_HulaHoop_g20_c07,HulaHoop
v_TennisSwing_g16_c05,TennisSwing
v_Skiing_g12_c04,Skiing
v_PlayingSitar_g24_c01,PlayingSitar
v_PlayingTabla_g17_c01,PlayingTabla
v_Biking_g18_c04,Biking
v_Rafting_g16_c03,Rafting
v_Drumming_g24_c06,Drumming
v_Diving_g24_c02,Diving
v_BreastStroke_g15_c04,BreastStroke
v_Basketball_g24_c04,Basketball
v_Bowling_g15_c05,Bowling
v_SoccerPenalty_g24_c03,SoccerPenalty
v_Swing_g08_c01,Swing
v_CricketShot_g15_c04,CricketShot
v_HandstandWalking_g11_c02,HandstandWalking
v_PlayingFlute_g21_c04,PlayingFlute
v_PommelHorse_g12_c04,PommelHorse
v_RockClimbingIndoor_g19_c01,RockClimbingIndoor
v_JavelinThrow_g17_c04,JavelinThrow
v_TrampolineJumping_g10_c02,TrampolineJumping
v_WalkingWithDog_g16_c03,WalkingWithDog
v_HorseRiding_g24_c02,HorseRiding
v_CricketShot_g18_c05,CricketShot
v_JavelinThrow_g25_c03,JavelinThrow
v_CuttingInKitchen_g10_c01,CuttingInKitchen
v_Shotput_g17_c05,Shotput
v_PoleVault_g19_c04,PoleVault
v_SumoWrestling_g08_c07,SumoWrestling
v_HandStandPushups_g08_c04,HandStandPushups
v_Mixing_g21_c02,Mixing
v_WallPushups_g17_c02,WallPushups
v_HammerThrow_g21_c05,HammerThrow
v_Billiards_g08_c04,Billiards
v_JugglingBalls_g17_c03,JugglingBalls
v_PommelHorse_g18_c01,PommelHorse
v_Mixing_g24_c03,Mixing
